gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABLIM2,0.15846184188721207,0.09591731026127848,0.0,0.0,0.0
ARMC8,0.17298895000559095,0.2620974443086143,0.0,0.0,0.0
CAMSAP2,0.6500416007780581,0.05074612429594805,0.0,0.0,0.0
CEBPB,1.0,0.2870594833867453,0.0,1.0,0.0
CNIH3,0.19363677154281508,0.02059086048145649,0.0,0.0,0.0
COX6B1,0.5910495049240014,0.6299255431618026,0.0,0.0,0.0
DGAT2,0.5665303730217799,0.19040508389652822,0.0,1.0,0.0
ERICH1,0.7704396175383065,0.3150322048263974,0.0,0.0,0.0
FAHD2B,0.40461048849610903,0.5962461264046875,1.0,0.0,0.0
FAM131B,0.13667092831547045,1.0,0.0,1.0,0.0
FTL,0.7275874564697533,0.49804681154603314,0.0,1.0,0.0
H2AX,0.5371289561768451,0.130454417072959,1.0,1.0,0.0
IFITM2,0.8937847825449005,0.2653998127881858,0.0,1.0,0.0
KCNE4,0.9597764175659527,0.3138815732777889,0.0,1.0,0.0
LYRM9,0.14207335960390746,0.26872312389324365,0.0,0.0,0.0
MRPS9,0.2020402116405145,0.13091017416068812,0.0,0.0,0.0
MTRES1,0.2540813924042999,0.3120232550538172,0.0,0.0,0.0
NAP1L3,0.0,0.5382122191398706,0.0,0.0,0.0
NUMB,0.7555452742243259,0.47797811317012634,0.0,1.0,0.0
PAFAH1B1,0.17939871963795953,0.1842063416626585,0.0,0.0,0.0
PDCD4,0.61761892899196,0.07696244441364607,0.0,0.0,0.0
PLCD3,0.5768703079624117,0.06080632697881187,0.0,1.0,0.0
PNKD,0.06612316017449509,0.8013166162348102,0.0,0.0,0.0
POLE3,0.6177085802073446,0.37181637127409545,0.0,0.0,0.0
PPP2R5D,0.22232998524231723,0.2897452691500417,0.0,0.0,0.0
PRPF19,0.15674951133872647,0.4581367863024828,0.0,0.0,0.0
RBFOX2,0.16370330428335206,0.12906379524551484,0.0,0.0,0.0
RBM38,0.5738519518985209,0.24761135790985384,0.0,1.0,0.0
RNF166,0.5581581567799296,0.11883489744631094,0.0,1.0,0.0
RRBP1,0.608182860973465,0.07018983941507681,0.0,1.0,0.0
RTN4IP1,0.19982546864577327,0.2394316366561676,0.0,0.0,0.0
SCMH1,0.43439398078482194,0.15198452691772715,0.0,1.0,0.0
SH3BGRL2,0.4782610204373071,0.5519896969830282,0.0,0.0,0.0
SNRPN,0.1679492860386557,0.2555560270383011,0.0,0.0,0.0
STXBP1,0.09137844541503731,0.20920279324963442,0.0,0.0,0.0
TBC1D2B,0.7288162376347056,0.07467179931833148,0.0,1.0,0.0
TGFB3,0.7080091729775659,0.14177945063836853,0.0,1.0,0.0
TOP2B,0.22692022104631865,0.2719485860298865,0.0,0.0,0.0
TRIM23,0.11194297638342125,0.3011656586170594,0.0,0.0,0.0
UBR3,0.21589203619191327,0.17021679966988018,0.0,0.0,0.0
UBTD1,0.5490209237254211,0.210038053862228,0.0,1.0,0.0
USP13,0.53939687046936,0.0,0.0,0.0,0.0
ZHX2,0.5591850634308644,0.10427390805215607,0.0,1.0,0.0
ZNF750,0.7559626272596163,0.10148625342628222,0.0,1.0,0.0
